"","WN","AR","RW"
"106",-0.536047998490946,-2.69282419796834,22.2901213090641
"107",-0.311606084578147,-0.454363382509766,21.978515224486
"108",1.55610964260126,0.993774278446636,23.5346248670872
"109",-0.44803329129447,1.8992060159565,23.0865915757928
"110",0.321123537493968,1.45290858824571,23.4077151132867
"111",-1.23017224688019,0.267319855198107,22.1775428664066
"112",-1.32405869215415,-0.38555042112946,20.8534841742524
"113",1.2612422743883,-1.02078954272202,22.1147264486407
"114",1.31923171964234,-1.72375506573784,23.433958168283
"115",-0.0807537613680344,-2.81184330582196,23.353204406915
"116",-0.505089806271492,-3.205597798234,22.8481146006435
"117",-0.0521535933303235,-2.06649687380435,22.7959610073132
"118",0.628860625108436,-1.93536530513889,23.4248216324216
"119",2.18000239748484,0.411138766639249,25.6048240299065
"120",-0.0690173065192163,2.04455224066003,25.5358067233872
"121",1.5448636020376,2.95839476983805,27.0806703254248
"122",1.32145201716263,4.25137075190206,28.4021223425875
"123",0.322151575362802,4.19433353827425,28.7242739179503
"124",1.53095511973516,3.92755337405156,30.2552290376854
"125",-0.421239693338574,1.04290805576564,29.8339893443469
"126",-1.15882102281814,-0.900352791622534,28.6751683215287
"127",-1.84536828942147,0.350839860068225,26.8298000321072
"128",1.15732528705715,1.60288937132484,27.9871253191644
"129",-2.12354988101476,2.35638133268314,25.8635754381496
"130",-1.19603151811083,0.516692617628278,24.6675439200388
"131",1.64219199076734,-1.90398649730281,26.3097359108061
"132",0.883654833162014,-3.29254390002905,27.1933907439682
"133",0.524875891035917,-3.91621345374828,27.7182666350041
"134",-1.18465906563077,-2.27453045775378,26.5336075693733
"135",2.6557882721428,0.340829138753115,29.1893958415161
"136",-1.04791371021831,2.29355907049315,28.1414821312978
"137",-1.01112252361904,4.63846410292462,27.1303596076788
"138",0.668921652514333,5.61164793495333,27.7992812601931
"139",0.129177293676193,4.76771976948395,27.9284585538693
"140",-0.422576867053514,2.44063089116042,27.5058816868158
"141",-1.14026414484813,0.628678617568306,26.3656175419676
"142",-1.29371529003254,-1.39264124486948,25.0719022519351
"143",-0.594698769070893,-1.77367504107844,24.4772034828642
"144",-1.50081408022084,-1.31508222635711,22.9763894026434
"145",0.0158556930655591,0.667856848020541,22.9922450957089
"146",0.54016956769222,2.78653071207075,23.5324146634011
"147",-1.5472919670457,4.52976386970516,21.9851226963555
"148",0.849652929928439,4.26117980240999,22.8347756262839
"149",0.89601318433245,2.54767201372653,23.7307888106163
"150",0.138690996809729,0.638928210558455,23.8694798074261
"151",-1.61932832236614,-2.38850740068429,22.2501514850599
"152",0.548397923014403,-4.69121690620808,22.7985494080743
"153",0.195282153811252,-5.00192304317356,22.9938315618856
"154",-0.806497994763471,-2.9261096517583,22.1873335671221
"155",-0.108624235207127,0.193626622657745,22.078709331915
"156",-0.250946623852313,2.59023398875768,21.8277627080627
"157",1.69934666853318,1.99841792168585,23.5271093765959
"158",-0.344298796264969,1.70019838472575,23.1828105803309
"159",0.0677720614042188,1.14858836050031,23.2505826417351
"160",-0.650569726854058,0.371000057667978,22.600012914881
"161",-0.487638515203085,0.687009493828483,22.112374399678
"162",0.303151237257663,-0.106986563757362,22.4155256369356
"163",-0.241974019629253,-0.95731665433181,22.1735516173064
"164",-0.481733567501898,0.710512212011019,21.6918180498045
"165",-0.991802864256725,1.17220283094869,20.7000151855477
"166",-0.28064913880443,1.54103291207959,20.4193660467433
"167",0.633017344180171,2.09269062305269,21.0523833909235
"168",-1.23981834310786,0.261058843374231,19.8125650478156
"169",1.76431406899432,-3.31255575057679,21.5768791168099
"170",-0.0236798881530076,-5.09568216025886,21.5531992286569
"171",0.199920483827434,-4.2912846848746,21.7531197124844
"172",1.34719277764001,-4.90520958657651,23.1003124901244
"173",0.0360734877996975,-4.28954115441713,23.1363859779241
"174",0.824581130566735,-3.02418633448436,23.9609671084908
"175",-1.70267185160602,0.472208405233622,22.2582952568848
"176",0.480950155267682,3.64872040041179,22.7392454121525
"177",2.48355008932625,4.90962316039574,25.2227955014787
"178",0.401364987505605,4.64007694640913,25.6241604889843
"179",0.215177170747045,4.81201491370129,25.8393376597314
"180",-1.8157123529028,3.81525647715223,24.0236253068286
"181",-0.911739424232877,2.1923110632013,23.1118858825957
"182",-0.0490446908536225,-0.352236833491918,23.0628411917421
"183",-0.405387476681813,-2.00602887890698,22.6574537150603
"184",1.13038179784685,-2.47954112346678,23.7878355129071
"185",0.815464735072572,-1.32400931639967,24.6033002479797
"186",0.0764175190481425,-0.594246501465933,24.6797177670278
"187",1.45374735124973,0.860011791907705,26.1334651182776
"188",0.374121083436261,1.09396620619107,26.5075862017138
"189",-0.170904055752574,1.62361228860325,26.3366821459613
"190",-0.502212811850508,1.86327390508456,25.8344693341107
"191",0.543522107940633,0.87712582445019,26.3779914420514
"192",-0.505186002851623,-0.649168277257317,25.8728054391998
"193",0.786795789402013,-1.89299071011307,26.6596012286018
"194",0.300949401608442,-3.41649489301321,26.9605506302102
"195",1.31022390674737,-3.81136796092376,28.2707745369576
"196",0.798433770272113,-2.38357703195014,29.0692083072297
"197",0.850860437614436,2.03056396501633,29.9200687448441
"198",-0.443567968094689,4.74959396441129,29.4765007767494
"199",-0.446774787609579,6.14503560710497,29.0297259891399
"200",0.0133050417761504,6.40821914798438,29.043031030916
"201",-1.43614570622707,4.19487788898997,27.6068853246889
"202",-0.629259647262801,2.4872723198874,26.9776256774261
"203",0.24352176562534,1.04080256772124,27.2211474430515
"204",1.05836223334598,-1.73850069576477,28.2795096763975
"205",0.831348817915028,-3.65365778571616,29.1108584943125
"206",0.105211815952333,-3.53484199310892,29.2160703102648
"207",-1.74171309445735,-2.97704067908784,27.4743572158075
"208",0.645246993765226,-2.27400520002401,28.1196042095727
"209",0.0971042246760799,-1.97072130643942,28.2167084342488
"210",-0.0767336945381774,-2.4091171931165,28.1399747397106
"211",0.991950677701748,-1.42474481139676,29.1319254174123
"212",-0.859250761249102,0.937322429980477,28.2726746561632
"213",-0.281579688324405,2.33139119776765,27.9910949678388
"214",2.06624727069071,2.27906606782291,30.0573422385295
"215",-0.611552977816697,3.15294688771683,29.4457892607128
"216",0.315612824664819,2.85753187078179,29.7614020853777
"217",0.660293378144825,1.96329681478738,30.4216954635225
"218",-1.72220240714511,1.28483621523359,28.6994930563774
"219",-2.13462604834862,-0.725345462168017,26.5648670080288
"220",0.0689455981370002,-2.71521909382001,26.6338126061658
"221",0.867821742581099,-4.16346943831707,27.5016343487469
"222",-2.29004417945875,-4.91075286855649,25.2115901692881
"223",-0.15019028820832,-3.66667684522561,25.0613998810798
"224",-0.268781792791041,-3.93003098714683,24.7926180882887
"225",1.79133204114731,-2.88412916412628,26.583950129436
"226",0.67226804169809,-0.23154331553965,27.2562181711341
"227",-0.209301136296734,1.83057554834144,27.0469170348374
"228",0.0121825061243721,2.60778156526494,27.0590995409618
"229",1.53411686438439,1.58254457853717,28.5932164053462
"230",0.0772918164071403,0.891394452397762,28.6705082217533
"231",0.078437532748926,-1.36368083498347,28.7489457545022
"232",-0.779261070429696,-2.54978609410293,27.9696846840725
"233",0.16655966873187,-3.67278373348215,28.1362443528044
"234",0.265324569774749,-2.00350703532944,28.4015689225792
"235",0.890780709620268,0.395924769909231,29.2923496321994
"236",-0.467888369466512,2.45388711654357,28.8244612627329
"237",0.758374556806851,3.48628016058308,29.5828358195398
"238",-0.641736357769941,2.7137380782719,28.9410994617698
"239",0.627671823247429,2.42798202070996,29.5687712850173
"240",0.248330126822981,2.36253940161044,29.8171014118402
"241",-0.700075816724207,1.29453696381604,29.117025595116
"242",-0.567401585119184,-0.544023869198885,28.5496240099968
"243",-0.261393925889455,-1.97732259222758,28.2882300841074
"244",-1.06388503578658,-2.15810117472596,27.2243450483208
"245",-0.10636865398875,-2.73200473242241,27.1179763943321
"246",0.771103739675585,-2.29569430804005,27.8890801340076
"247",2.74740354224873,-3.544848442487,30.6364836762564
"248",-0.0839347570758132,-4.21846845844637,30.5525489191806
"249",0.543567634250284,-4.43450567157443,31.0961165534308
"250",0.75286121063539,-3.02359774474292,31.8489777640662
"251",-0.808674127657869,-0.687235194908728,31.0403036364084
"252",1.00111984739073,1.24663927612644,32.0414234837991
"253",0.456052504632617,1.94485911416829,32.4974759884317
"254",-1.43425030743108,3.18179874865901,31.0632256810006
"255",-0.265304816278076,3.19658529804588,30.7979208647225
"256",0.641769163641739,2.44673867295513,31.4396900283643
"257",-0.415021028711576,2.46747466826958,31.0246689996527
"258",-0.459575676223938,2.21011634979092,30.5650933234288
"259",-0.792494015719286,1.13549554901921,29.7725993077095
"260",-1.15853913347538,1.71651397804462,28.6140601742341
"261",0.710889998448436,0.805091102483712,29.3249501726825
"262",1.26760175223824,-0.167556158445215,30.5925519249208
"263",-0.143151055750639,0.465141155304135,30.4494008691701
"264",-0.515028906343196,2.55416498228834,29.9343719628269
"265",1.48289118430819,5.64498768483117,31.4172631471351
"266",-0.162588909926269,6.23612531119792,31.2546742372089
"267",0.0417091744023163,4.54535109893682,31.2963834116112
"268",0.483039896138864,0.734576229408905,31.77942330775
"269",-1.18012717392787,-0.0392891265305559,30.5992961338222
"270",-0.663573739142793,-1.38071979082319,29.9357223946794
"271",-0.634649894213064,-1.66129714434248,29.3010725004663
"272",-0.701963031445893,-0.851269100641356,28.5991094690204
"273",0.576850378871315,0.988743344112406,29.1759598478917
"274",-2.11308037072577,2.59650988579784,27.062879477166
"275",0.260909682674749,0.967260880499874,27.3237891598407
"276",1.14712719028965,0.436701073376582,28.4709163501304
"277",0.0147936485562024,0.405041370922693,28.4857099986866
"278",-0.311739243901957,0.670317851380006,28.1739707547846
"279",-0.956196108104157,-0.0256324019651985,27.2177746466805
"280",0.473413758540709,0.44536895659379,27.6911884052212
"281",-1.51386407967723,2.11126133503465,26.1773243255439
"282",0.164280997670587,3.31759579630698,26.3416053232145
"283",-0.870865218565352,3.7421841391189,25.4707401046492
"284",1.59332899431659,3.98520361106431,27.0640690989658
"285",0.646597522791782,3.57577845686534,27.7106666217575
"286",0.357369685182645,2.74180989839931,28.0680363069402
"287",0.102393063199646,-0.0883180445580218,28.1704293701398
"288",-0.67526682519505,-0.639031158657833,27.4951625449448
"289",0.972085023739425,-0.392427138900568,28.4672475686842
"290",0.755869929249423,0.351505512174896,29.2231174979336
"291",-0.428285623067143,2.89828855571521,28.7948318748665
"292",-0.713924763715124,3.77615313385863,28.0809071111514
"293",-0.190384065567216,4.44288416917981,27.8905230455841
"294",0.399864811716241,4.3649996964358,28.2903878573004
"295",-0.977844914504154,3.11978870939353,27.3125429427962
"296",0.183736909549099,1.26386991333133,27.4962798523453
"297",-2.15031052974374,-1.62706237302651,25.3459693226016
"298",-0.622966525745903,-2.84317758500384,24.7230027968557
"299",-0.765439315770125,-5.62632504031664,23.9575634810856
"300",0.464309418783945,-5.52820434118606,24.4218728998695
"301",0.522282168524833,-3.77962242883775,24.9441550683943
"302",0.00979375993233719,-1.60998829271549,24.9539488283267
"303",-0.440526196202908,-1.04662511290515,24.5134226321238
"304",1.1994895345014,-1.44562589855691,25.7129121666252
"305",-0.117468489316423,-0.325732646029979,25.5954436773087
"306",0.0382097873805771,0.235299654316291,25.6336534646893
"307",1.19480563237129,0.947842731012313,26.8284590970606
"308",0.343958352102906,1.27354701197461,27.1724174491635
"309",-0.329072974464988,1.67248673072617,26.8433444746985
"310",1.670857916859,0.634415109436327,28.5142023915575
"311",-0.918058202818816,-0.678565820229684,27.5961441887387
"312",-0.0878073286373145,-3.30649382673399,27.5083368601014
"313",1.32029371983474,-4.16221616382377,28.8286305799361
"314",1.73078613049822,-3.95307645696226,30.5594167104344
"315",2.16259607787676,-2.79009234936421,32.7220127883111
"316",-0.315732479332576,-0.569900938898495,32.4062803089786
"317",-0.575096104236685,1.5479728390966,31.8311842047419
"318",-1.40635643559789,4.41774213174266,30.424827769144
"319",2.2678598535587,6.13824810190255,32.6926876227027
"320",-0.770853928970678,5.61654756602069,31.921833693732
"321",0.380315696994393,3.67510888065129,32.3021493907264
"322",0.605136772754965,3.00168447813736,32.9072861634814
"323",1.01967413681758,2.21755293728862,33.9269603002989
"324",0.474943044148217,1.65676612590355,34.4019033444472
"325",-2.18594644011259,1.48800518189918,32.2159569043346
"326",0.933192166975154,0.210530953262187,33.1491490713097
"327",0.475435421232725,0.363117391294258,33.6245844925425
"328",0.390281600028403,-1.5777663232056,34.0148660925709
"329",-0.727328150843188,-1.86981686001909,33.2875379417277
"330",0.986555948076592,0.638371445785743,34.2740938898043
"331",1.42398359867007,1.88264752230992,35.6980774884743
"332",0.484730511200338,2.24261219032967,36.1828079996747
"333",0.349236445934426,2.32062881991852,36.5320444456091
"334",0.860124249616191,1.26355109314797,37.3921686952253
"335",0.404611144608053,0.661456966098297,37.7967798398333
"336",0.367044921399527,-0.10603496830332,38.1638247612329
"337",-1.51919904950798,0.249098379172789,36.6446257117249
"338",1.54980333197868,2.69520993245389,38.1944290437036
"339",0.499881065667666,2.66086822368171,38.6943101093712
"340",0.460872851532372,1.5513723200908,39.1551829609036
"341",2.07670993327744,1.12965870707387,41.231892894181
"342",-0.307650565583008,1.02913098393469,40.924242328598
"343",0.952370885178271,0.816012668967821,41.8766132137763
"344",0.532788293060056,0.0849680462561726,42.4094015068364
"345",-0.0955477083753134,-0.222226347526728,42.3138537984611
"346",-0.142063378432117,-0.134361431157886,42.1717904200289
"347",-1.18302571097835,0.605866491901524,40.9887647090506
"348",0.54531840953441,1.31666064199262,41.534083118585
"349",-2.58185544258076,1.48746169328604,38.9522276760042
"350",0.77890003053602,-0.13105346839093,39.7311277065403
"351",0.292940302703854,-0.684211359424702,40.0240680092441
"352",-0.0867079053484027,-0.925882986912078,39.9373601038957
"353",-1.46635949546023,-0.591288238088786,38.4710006084355
"354",-1.0831794487358,-1.19429920316821,37.3878211596997
"355",1.05773736712652,-1.96520455481975,38.4455585268262
"356",-0.360320800556423,-1.2238881903906,38.0852377262698
"357",0.350593765015391,-0.446747515145397,38.4358314912852
"358",0.0282576561933585,-0.18692504686127,38.4640891474785
"359",0.473048261023495,-1.15016222303357,38.937137408502
"360",-0.919154727671976,-2.60573642932451,38.01798268083
"361",-0.375823436339545,-4.01721217967231,37.6421592444905
"362",-1.81283376431222,-4.23242930969192,35.8293254801783
"363",0.288600211104964,-2.13104779497063,36.1179256912832
"364",-0.189622581277104,0.0444965064731591,35.9283031100061
"365",0.0178602132113477,0.782572922284166,35.9461633232175
"366",0.650430242426131,1.12056726559098,36.5965935656436
"367",0.310254985421182,1.42193768669717,36.9068485510648
"368",1.66835716892389,0.361852464159118,38.5752057199887
"369",0.672614533611014,-1.65508953689332,39.2478202535997
"370",-0.27751798802614,-1.66779326446071,38.9703022655736
"371",-0.146026391952837,-0.746130641798022,38.8242758736207
"372",1.70143183167595,0.424817366407709,40.5257077052967
"373",0.471357880571046,0.634169200498742,40.9970655858677
"374",0.581700078573641,0.839783499705315,41.5787656644414
"375",0.666020696010318,2.01212580659122,42.2447863604517
"376",-0.77890222515892,1.95833851580371,41.4658841352928
"377",1.16332484782536,2.76032177048929,42.6292089831181
"378",-1.96454419520035,1.90846161280866,40.6646647879178
"379",0.769170668260007,2.02476992290671,41.4338354561778
"380",2.25977199341018,2.2148673376795,43.693607449588
"381",-0.477272291383015,0.981183480464697,43.2163351582049
"382",-0.102580508795901,-0.237023639035207,43.113754649409
"383",0.368696176156456,-0.920745058202584,43.4824508255655
"384",-0.535432993982554,-2.42842118412945,42.9470178315829
"385",0.506601941315226,-2.56474009833462,43.4536197728982
"386",-0.150557097589785,-1.53512648243094,43.3030626753084
"387",0.904243556201491,1.85999143422562,44.2073062315099
"388",2.24203613746722,4.83354432212411,46.4493423689771
"389",-1.19512289061954,6.65425549124989,45.2542194783576
"390",-0.418522566091345,8.29166776416187,44.8356969122662
"391",0.798251394698956,7.84105992743736,45.6339483069652
"392",0.49817216339198,6.17536056240633,46.1321204703571
"393",0.11956022337119,3.48483700051127,46.2516806937283
"394",-0.367202719244542,1.60594607718776,45.8844779744838
"395",0.262331084814879,1.00996975066388,46.1468090592987
"396",0.262704124824336,0.811365726413072,46.409513184123
"397",0.640738877993306,-0.449896674298147,47.0502520621163
"398",0.307089830771924,-3.48057781823887,47.3573418928882
"399",-0.0331294007767504,-4.44489889946412,47.3242124921115
"400",-1.37475052682553,-5.08632981585789,45.949461965286
"401",0.627965113126225,-3.5827424452542,46.5774270784122
"402",0.00214395093177762,-0.531097766868258,46.579571029344
"403",0.284377722710805,1.31977745821969,46.8639487520548
"404",-1.00177908621909,1.94398083064061,45.8621696658357
"405",-0.61722192863403,2.9314556170644,45.2449477372016
"406",0.828194239462874,4.14274261864708,46.0731419766645
"407",-0.084818645674312,5.51170491212875,45.9883233309902
"408",-0.434719916936125,5.00390197200072,45.5536034140541
"409",-1.20483528910071,2.43604375417665,44.3487681249534
"410",-1.02068687992011,0.253677798442924,43.3280812450333
"411",-0.971229202960724,-2.73270476452217,42.3568520420725
"412",-0.160913362176837,-4.56183835068529,42.1959386798957
"413",1.20468703481302,-4.63631411572521,43.4006257147087
"414",0.066746216660166,-4.41490527880892,43.4673719313689
"415",-0.882457683653546,-3.26702015677961,42.5849142477153
"416",-0.0199197379804012,-2.44460194868622,42.5649945097349
"417",0.328016480023828,-2.2223665404414,42.8930109897588
"418",-0.930628616693406,-2.41405073997385,41.9623823730654
"419",-1.13141496810912,-4.03253486401139,40.8309674049562
"420",1.0862303889986,-4.3789113646667,41.9171977939549
"421",0.514242102223054,-2.24432824910491,42.4314398961779
"422",0.293168380759209,-0.111677633351548,42.7246082769371
"423",-0.562654830461337,-0.720892100835325,42.1619534464758
"424",0.207142723762983,-0.452549859774532,42.3690961702388
"425",1.2280774574073,0.692686338403359,43.5971736276461
"426",-0.430012569304131,0.880862759335064,43.1671610583419
"427",1.33190835172714,0.200751980943819,44.4990694100691
"428",-0.7632671560725,-0.871716912168827,43.7358022539966
"429",1.23231883156069,-1.46307173371845,44.9681210855573
"430",0.609058662925924,-1.6379678291602,45.5771797484832
"431",-0.822540083874516,-1.38368334072697,44.7546396646087
"432",-0.0476483564726301,-0.974439476834629,44.706991308136
"433",0.170678010698749,-0.555782330069772,44.8776693188348
"434",-1.22507132610198,0.350898367980522,43.6525979927328
"435",0.387332884207625,-0.463151534835571,44.0399308769404
"436",0.490667776973891,-0.746970291285445,44.5305986539143
"437",2.23912608412108,-0.0207556963135149,46.7697247380354
"438",0.892212308962462,0.667473720733655,47.6619370469979
"439",0.798932583732949,1.17645736570195,48.4608696307308
"440",1.93544276888011,1.49251607623308,50.3963123996109
"441",0.394249899631979,0.193647373259743,50.7905622992429
"442",0.632521494371694,0.0257425221216021,51.4230837936146
"443",0.102591102479784,-0.348717625353402,51.5256748960944
"444",1.01021099822561,-2.55837875198223,52.53588589432
"445",1.21467838526569,-3.80372040226306,53.7505642795857
"446",0.500870658308071,-3.56262670679095,54.2514349378938
"447",-0.909467950919845,-3.2279746801117,53.3419669869739
"448",-2.19720851198184,-3.01670273061457,51.1447584749921
"449",0.43854532217057,-2.21553194605452,51.5833037971626
"450",-1.02941483034087,-1.37237252748612,50.5538889668218
